ID,0
480,15.208822555978252
742,27.96474014804675
743,27.566604634706515
744,26.80965052077901
745,26.099611736399684
793,20.32730526625683
794,21.508231064491163
800,27.927637144283807
801,27.429761222499412
802,26.815918012543946
948,21.177341727506246
949,22.199145528191323
954,25.18029586890288
955,24.170620549300967
956,23.428222650573638
1512,13.445594299893312
1513,14.236306449450304
1552,24.694573459668938
1553,23.648389444893446
1554,22.888484489583114
1558,21.640455191645742
1559,20.6134893465809
1560,18.584800724565522
1561,19.614730098539283
1637,22.42308996580506
1638,23.199400873014206
1639,24.27319098103777
1717,12.385655399295205
1718,12.808617139861806
1719,13.965032171600175
1720,13.467707303089348
1721,14.77014390876069
1901,27.88244224513916
1985,27.08280343467535
1986,25.69584688501774
1987,26.30034643572694
1988,21.829412779060597
1989,22.820013577921646
1990,24.649672603552887
1991,23.74129284222996
2037,21.447471719873917
2038,22.442802401018465
2039,20.469933324906716
2040,19.453775989846662
2041,24.367255557520235
2042,23.64246384483546
2043,25.352924049219496
2073,26.909239363914814
2074,25.48639515156836
2075,26.105108778307887
2076,21.58003638976993
2077,22.575097915506923
2078,24.42257316274359
2079,23.504119671869436
2115,25.276038196142366
2116,26.066398416973946
2117,24.446644374567857
2118,23.529936062748583
2119,27.42674093010234
2120,26.942928484959793
2121,28.021513103656922
2147,27.90070986956019
2148,26.771652713453964
2149,27.276320941991795
2180,28.048347739380088
2181,25.322115632108897
2182,26.10778919298635
2183,27.409175922103483
2184,26.790747232500113
2206,16.984577457572595
2207,18.063042532095075
2274,12.388418335826572
2275,28.126656119578033
2316,13.373596442500814
2317,14.000861825206057
2318,14.68622503243201
2319,15.470554085991719
2320,18.34925738593126
2322,17.261004367103794
2323,16.53772874272813
2357,25.917698193502424
2358,26.502576327710067
2360,27.25596407198509
2361,24.90079631149868
2362,24.012178383073614
2363,23.10509736431178
2364,22.127194439574197
2489,12.453658717445546
2491,12.241762482614952
2492,12.165403467797866
2493,12.30962411436655
2494,12.187327981095354
2521,22.651221202314623
2522,21.664757469167355
2523,20.694771025888002
2524,23.834253523099044
2525,24.546501804492266
2527,25.511630093681507
2568,24.102072567377537
2570,23.034167244336075
2571,22.26683803264495
2572,19.05281961063067
2573,18.06876758775526
2574,20.019380382698245
2575,21.02565453562549
2605,27.714566769673866
2606,27.150116697424604
2607,25.778543534073403
2608,26.517554836041725
2636,21.439408320221993
2637,20.42572408965281
2638,22.401648154065533
2639,23.369679053634123
2642,26.107123250049106
2643,24.515529627517523
2644,25.197197192691604
2672,26.21074226703595
2673,25.602324773248867
2674,27.001653703555995
2676,24.55133129409678
2677,23.641306456863855
2678,21.728420047936698
2679,22.71870590927892
2712,12.520981489999006
2717,27.359647582420518
2718,26.735456806644116
2719,27.869309727367174
2749,22.10725622543876
2751,27.525048576411894
2752,28.019317151820573
2771,13.046084239206946
2772,12.591701602219802
2773,13.575359313466883
2774,14.211716479650727
2776,16.73939762994544
2777,15.11705264078406
2778,15.754154965675815
2842,27.978753082155713
2843,27.46753644743133
2844,26.190461815428165
2845,26.88296816608649
2881,26.92165635615355
2882,26.117954143462065
2883,25.501860292611042
2884,22.600722879442944
2885,21.608835984563797
2886,23.526918889121312
2887,24.44269666867331
2918,28.047058930367637
2919,27.411000015526252
2920,26.79508518205045
2921,25.33226837096409
2922,26.115475143544124
2952,27.582387026233945
2953,27.981749077624052
2954,25.37257493940559
2955,24.521334842037003
2956,26.127156643175613
2957,26.829171302898825
3026,27.35983072758392
3027,27.792586408566393
3028,25.811942153462127
3029,26.555303371121745
3030,25.022549204901146
3031,24.135656149771517
3184,27.637435594716138
3185,27.183943512148822
3186,28.1845674334744
3187,23.88191540510722
3188,24.78133977004744
3189,26.351713182468075
3190,25.588315921287503
3395,26.79339294861073
3396,25.342423078485865
3397,25.97115807925967
3398,23.331442913956074
3399,24.262193428860407
3400,22.39141097253055
3401,21.38592090318331
3436,21.66841244508389
3437,20.651019550462163
3438,23.66102549594176
3439,22.905622339643642
3440,24.699248617621024
3497,23.255101174088864
3498,21.34347637726688
3499,22.137765482237917
3500,19.055610456734318
3501,20.073885959380206
3502,17.11158046927595
3503,18.087305368347092
3588,16.925879703178335
3589,16.20689853200424
3590,18.011395447918265
3623,26.77736039079141
3624,25.31801474496826
3625,25.949294405084775
3626,24.236681874084148
3627,23.305345548687427
3652,15.48184549648128
3653,14.094935937248515
3654,14.629389250556926
3659,12.889726839517857
3660,13.370017630483188
3661,12.51825915182512
3687,17.601981962794902
3688,16.674675376080888
3689,19.52268326796192
3690,18.532962318816974
3695,21.56168489845121
3696,20.771468043452206
3697,22.685048649480198
3721,28.37590581823688
3722,27.466114302031727
3723,27.883602342509718
3724,25.96410034863337
3725,26.68685575885297
3726,24.33143716242339
3727,25.194784332243383
3755,22.23681900847142
3756,21.241246920813545
3757,24.10384409450667
3758,23.17244032344982
3759,25.82988186363921
3760,25.192329980625704
3761,26.669644435451396
3790,28.15736050601742
3791,27.133230904614305
3792,27.59525421220894
3793,25.522863767392494
3794,26.290877650956617
3795,23.816658240783525
3796,24.7137397360882
3821,26.520899427293745
3822,25.94071191422766
3823,27.270554056133122
3825,23.1419927540323
3826,22.17008555703677
3827,24.92747958253635
3828,24.042870794148726
3852,14.783869825197499
3853,13.549209312445857
3854,14.018359291964856
3910,18.520337752020943
3911,17.760784464127017
3912,19.64388655537045
3914,15.753350593240517
3915,16.615725015501216
3916,14.251988945135752
3917,14.980728380323399
3918,12.437587579255222
3919,12.635926157885137
3921,12.44039475607806
3922,12.31506229006618
3923,12.325623244481218
3971,21.357871538770667
3972,20.566428428839338
3973,22.485686095016803
3975,18.33445642198872
3976,19.319518144331315
3977,17.410578409130874
3978,16.49323435446144
4001,19.038090180369338
4002,20.041053479248696
4003,22.010419316827363
4004,21.01264361221969
4006,24.969692053415155
4007,23.220898270071565
4008,23.958153234432423
4026,27.79757475355584
4027,27.367701301819366
4028,28.31055495840421
4029,25.836594887707797
4030,26.572152035101166
4031,25.056552251236976
4057,26.6764339438
4059,25.204455095865164
4060,25.83960087286392
4061,22.256524166609488
4062,21.26221375446998
4063,24.11967251510946
4064,23.190475739927273
4095,28.168286900841846
4096,27.801480332823516
4097,26.429940723055218
4098,27.097178463483537
4099,24.88823846881653
4100,25.709406419513904
4156,27.222276633815905
4157,26.468188744989124
4158,23.081651824786466
4159,22.10958472853716
4160,24.868928546699486
4161,23.983484546740534
4184,21.189354197251667
4185,22.182264933390307
4186,19.218262000650427
4187,20.220484249647228
4188,24.113897889828337
4189,23.38386794717445
4190,25.112520413696448
4268,27.018700208836453
4269,25.63185585420308
4270,26.233681810029886
4271,22.775278229210908
4272,21.795805326622194
4273,24.589953603844783
4274,23.68851460151617
4291,17.53239291840815
4292,18.61506914043206
4298,27.979029253742574
4332,28.331102109356774
4333,27.82673157184066
4334,27.402880891892856
4335,24.25053372746159
4336,25.115896311943576
4337,25.888778671017594
4338,26.61679649759047
4379,22.0779442908369
4380,21.08733907051728
4381,20.123051635155726
4382,19.1280100827883
4383,23.280149594653103
4384,24.012952890806393
4385,25.017097277437678
4415,20.306478874861963
4416,19.18024959484686
4417,18.413271343778067
4418,14.790665809024103
4419,15.556549935072347
4420,16.359393218103797
4421,17.246766804892047
4450,21.740093678208865
4451,20.74534690244083
4452,19.781601166801277
4453,18.791842111311542
4454,22.954394265767306
4455,23.698010166001588
4456,24.723036580727104
4481,14.697701970986218
4482,13.980078208965814
4483,13.545382724892267
4488,12.416088447924373
4489,12.649249913451989
4490,12.988947253858242
4534,13.336862434312057
4535,13.723356422439274
4536,14.161755671569018
4537,14.678240889603135
4540,12.9582644457325
4541,12.797677928138866
4542,12.653656390079071
4580,25.858451688699887
4581,24.92977352790769
4582,24.241972774504386
4586,20.171675538622345
4587,21.170364495116942
4588,22.124331708840437
4589,23.0901277470472
4603,23.629938248137794
4604,22.683434171399313
4605,21.74058561626498
4606,20.745421625357682
4609,24.747207635148055
4610,25.40892454119803
4611,26.291381459635353
4614,13.17027938040496
4651,26.50842517404522
4653,25.65499135547568
4654,25.01023131994902
4655,21.057483511382316
4656,22.04772884555677
4657,22.981730218077786
4658,23.91497421515618
4678,27.08955359824108
4679,27.552219072115445
4680,28.11904993999967
4681,26.243354017306473
4682,25.474359571599237
4683,24.667621638480032
4684,23.773689913244173
4700,23.120141237381638
4701,25.88284547862628
4703,24.956270152993934
4704,24.267001623250664
4722,25.823399798817523
4723,26.412437484064416
4725,27.17535755846436
4726,24.80262848951468
4727,23.916015377998686
4728,22.048313967575755
4729,23.015889138762997
4749,25.27697758034176
4751,24.297000084452556
4752,23.578580160568556
4753,20.452977260657867
4754,19.459129426807394
