ID,0
480,14.382228
742,29.684704
743,31.046762
744,29.909876
745,28.543123
793,17.154593
794,18.029898
800,26.445307
801,26.18829
802,25.80372
948,21.031006
949,22.390799
954,26.810091
955,25.234594
956,24.110682
1512,12.951543
1513,13.648809
1552,25.963602
1553,24.302423
1554,23.169174
1558,21.50029
1559,20.276182
1560,18.209888
1561,19.221445
1637,23.848925
1638,24.974667
1639,26.580132
1717,12.822772
1718,12.9692
1719,13.549193
1720,13.266472
1721,13.97537
1901,28.054213
1985,31.682074
1986,29.62388
1987,30.67327
1988,24.351044
1989,25.655933
1990,27.9549
1991,27.329546
2037,22.860512
2038,24.70864
2039,21.53418
2040,20.208015
2041,27.895302
2042,26.66813
2043,29.606531
2073,29.376383
2074,28.466074
2075,28.682024
2076,21.82778
2077,23.4419
2078,26.60081
2079,25.019133
2115,29.700094
2116,31.410526
2117,28.288687
2118,26.796286
2119,32.51028
2120,32.22651
2121,32.82584
2147,29.915058
2148,29.29067
2149,29.633772
2180,32.501057
2181,30.459818
2182,31.906889
2183,32.263996
2184,32.47081
2206,17.297758
2207,18.499062
2274,12.245091
2275,31.872345
2316,13.500212
2317,13.964456
2318,14.53919
2319,15.218533
2320,18.389896
2322,17.123665
2323,16.294216
2357,31.679407
2358,32.583324
2360,33.081276
2361,29.66838
2362,28.284046
2363,27.546713
2364,26.175922
2489,15.85345
2491,15.517659
2492,15.340772
2493,14.898059
2494,15.07156
2521,21.849752
2522,20.427868
2523,19.071304
2524,23.65571
2525,24.802427
2527,26.380278
2568,27.71892
2570,25.919455
2571,24.65805
2572,20.481974
2573,19.145304
2574,21.861351
2575,23.467276
2605,28.211855
2606,28.035591
2607,27.170979
2608,27.737194
2636,22.67258
2637,21.090403
2638,24.194695
2639,25.812073
2642,29.798628
2643,27.777998
2644,28.153389
2672,29.009737
2673,28.138186
2674,30.577452
2676,26.393026
2677,24.855705
2678,21.66184
2679,23.30846
2712,12.829977
2717,30.434097
2718,29.983938
2719,30.521097
2749,20.104197
2751,28.25663
2752,28.316172
2771,13.604677
2772,13.391091
2773,13.89241
2774,14.363634
2776,16.872519
2777,15.221479
2778,15.828545
2842,29.579319
2843,29.433222
2844,28.703558
2845,29.200163
2881,29.135088
2882,27.965044
2883,26.845556
2884,22.332582
2885,21.029703
2886,23.58721
2887,24.85753
2918,29.297005
2919,29.167944
2920,29.351625
2921,26.974237
2922,28.314882
2952,28.555588
2953,28.655035
2954,26.396147
2955,24.926506
2956,27.637571
2957,28.235733
3026,27.911846
3027,28.116177
3028,26.776976
3029,27.463844
3030,25.182035
3031,23.665964
3184,30.306705
3185,30.092228
3186,30.413242
3187,24.95117
3188,26.34812
3189,29.099031
3190,27.708063
3395,32.338802
3396,29.627241
3397,30.770409
3398,26.25684
3399,27.789757
3400,24.772802
3401,23.232475
3436,20.424906
3437,18.98481
3438,23.28901
3439,22.193565
3440,24.945541
3497,24.906158
3498,21.836317
3499,23.084995
3500,18.58017
3501,19.933306
3502,16.198252
3503,17.346956
3588,16.466742
3589,15.795291
3590,17.68213
3623,29.11246
3624,27.238861
3625,28.38065
3626,25.354618
3627,23.820572
3652,14.172693
3653,13.027827
3654,13.432846
3659,12.225026
3660,12.53609
3661,11.984881
3687,17.079636
3688,16.048563
3689,19.28662
3690,18.13976
3695,21.86664
3696,20.829004
3697,23.29533
3721,32.740524
3722,33.990368
3723,34.4626
3724,32.034233
3725,32.695217
3726,28.837906
3727,30.345406
3755,24.909824
3756,23.316748
3757,28.065367
3758,26.452673
3759,30.951578
3760,29.848227
3761,32.583992
3790,32.69877
3791,32.446865
3792,32.653484
3793,30.296167
3794,31.720978
